"","AnimalID","Day1_T1","Day1_T2","Day1_T3","Day1_T4","Day2_T1","Day2_T2","Day2_T3","Day2_T4","Day3_T1","Day3_T2","Day3_T3","Day3_T4","Day4_T1","Day4_T2","Day4_T3","Day4_T4","Day5_T1","Day5_T2","Day5_T3","Day5_T4","Probe_D5_T1","Probe_D8_T1"
"196","061019_6",20.28723637,22.72125231,20.26097443,21.20827719,19.06543667,20.62605614,25.89020841,2.045203656,5.21522221,2.558218067,2.086478181,3.351831239,1.118466458,0.375,8.795452509,4.630169504,7.688398188,9.7219047,6.548978445,13.79106265,26.31447457,25.33761575
"197","061019_7",19.34252774,21.26616673,9.975015839,8.78267551,6.9112739,21.22250073,20.74104868,15.20337269,7.784464654,4.988232495,4.007247031,4.750121566,3.554144407,2.106138851,4.197014376,7.374262001,4.624427102,8.604457171,4.769366828,23.53777164,21.93146611,23.89371598
"198","061019_8",1.955482685,20.90229245,37.7094463,3.68363507,14.54377069,2.616092734,4.718974298,10.92433244,7.451454914,19.76030604,6.156398545,16.7943977,1.756524962,0.75,3.598804854,3.140392091,18.12609598,7.883178464,9.593851133,10.83253741,25.0082564,22.12733745
"199","061019_9",26.41127828,24.92263922,28.33877302,28.5997503,23.47531069,28.86075842,25.03449766,21.40302165,25.55170051,12.11230615,17.55047862,9.466781335,6.460778655,6.773750237,5.309974163,1.514776743,29.73066601,25.27532209,12.49074166,25.18696677,39.72861709,22.72300022
"200","201026_1",27.63377007,25.93862682,24.8734716,26.57022984,10.90187399,3.957448473,24.9674763,3.492616538,5.249872436,8.492408482,9.474054766,7.681488057,4.513621253,2.598623136,14.04074326,1.781329,2.631005261,16.94855007,5.388954162,10.42159375,21.75589516,20.58796927
"201","201026_2",24.72893792,16.99946949,22.13384892,18.89910797,10.161088,4.494822867,4.560902675,6.988277964,1.45558458,13.15272778,2.604615072,3.474077512,2.375704392,7.386258238,8.32760801,4.610727921,16.67400598,11.80103901,15.42844258,4.000408875,19.4104182,17.5456817
"202","201026_3",25.36476565,24.16211879,26.52667124,30.97123702,22.07656151,12.46155154,11.83997789,5.552093376,23.24246287,20.05423214,11.26594529,7.936363443,6.24526519,6.132595663,6.713102743,5.32585455,8.036227695,6.55796119,5.13329365,5.069398342,22.11205525,19.94030676
"203","201026_4",24.6443189,25.24846918,14.9202517,11.8299391,17.75985442,21.19146931,24.02066956,11.91384181,27.47627726,9.878652017,11.74368156,5.562109909,9.942111005,2.112393175,4.261860251,10.25865742,9.433971065,3.13957515,10.61357997,14.42721189,19.7568938,21.9330868
"204","201026_5",24.3469339,24.68457473,22.44187399,7.511740455,23.01884647,5.397656024,2.90147009,6.256376075,2.283240314,7.966888972,3.742119775,2.231038875,9.535027898,8.718556607,3.296917478,1.671318756,2.393228007,2.093812267,5.340888352,3.112904122,20.70257203,20.44024
"205","201026_6",20.32507012,24.48319981,14.98465519,12.73938675,22.73455198,4.680084375,4.92121672,5.423226197,1.974786692,14.63420377,15.79768515,2.255262727,3.835861941,15.77852198,3.05235652,1.144902849,11.31971419,4.361767376,4.122688252,1.122876978,19.40733768,18.73429269
"206","200331_10",25.65339507,20.35427919,20.84658287,22.34303294,25.68031119,6.157676641,22.12572968,21.09020879,19.49025045,10.65955974,25.74276533,21.16942219,7.046421624,NA,20.84395818,16.4503941,15.85979956,3.117105108,20.22356064,9.076828993,18.00454762,19.21993738
"207","200331_11",24.40257209,21.01001901,23.53130489,28.28225217,22.58629356,4.724230831,26.35215046,22.86076879,21.46336586,6.882403869,7.916828573,22.26040127,17.40763272,22.7934123,11.40108229,9.161958087,3.780988108,11.43385002,10.41341396,3.148457283,20.36259857,16.85712249
"208","200331_12",23.85873695,21.14894139,27.84241041,19.72762052,5.427525686,12.66173794,25.95330754,0.25,3.997015306,21.9687467,19.11525969,2.7364896,5.001405427,5.609077636,3.182864192,11.84708858,21.64377064,10.87021699,6.777591714,3.497268803,20.68426576,28.80636205
"209","200331_13",20.2026126,4.689171392,9.015509649,7.020128996,20.96003917,15.69981053,11.22428799,23.10921308,19.98857264,22.66556366,6.249833837,4.76481621,1.709043452,6.76903896,12.16836508,14.80909541,7.344156155,3.284476267,2.689293925,3.453687823,23.5651868,20.08364428
"210","200331_14",24.62253468,18.9431846,18.80873726,22.85385687,12.79542833,18.12769668,25.73551692,21.16501519,11.40876767,17.85775574,19.66204211,21.2660298,5.604579023,22.03727383,9.54885098,23.55166742,8.684687505,5.241286295,25.04257631,5.382903493,25.32747478,23.62913597
"211","200331_15",19.99942705,21.49131921,18.92869898,19.5606772,18.54735628,2.408809453,10.56321148,6.094130419,19.67003022,16.2171207,11.1487727,4.762146606,14.14248439,6.70424676,3.131932012,1.372964954,6.23185667,9.68634134,9.212978669,2.973166068,22.86820299,19.10067751
"212","200331_16",31.82506335,20.76149378,21.0112461,19.78286938,22.16345014,15.56482752,16.45952388,1.334847672,6.89083605,12.87424105,7.071694007,9.464340564,8.622951534,13.08170886,1.984552241,2.758045234,1.001978419,2.373401843,6.164902722,3.094219088,21.74825791,18.28388294
"213","200331_17",22.78017925,18.77274182,22.63359311,17.31382309,21.26290281,19.69576658,15.62771388,4.985368685,23.70839985,2.581832649,7.913568653,1.209415902,14.27804473,5.764257453,2.023064479,1.093289335,1.147196505,5.340867367,1.528691899,2.834537715,21.12769916,17.49796639
"214","200331_18",5.806088181,33.67797379,26.58160254,26.5725993,15.49173665,28.03646448,24.8710501,11.49940201,21.51958782,2.297498293,16.56474025,10.28807063,22.12037928,5.032056189,1.95722618,9.231228984,8.246148227,5.139489766,2.256170495,5.449030396,19.96736474,17.27062078
"215","200331_19",29.23816759,14.68388613,24.39385534,24.53014779,18.31276986,18.08204023,9.060594371,20.95367089,19.10075421,14.37990344,4.401116934,3.239095574,6.661420256,11.61402841,2.531254137,1.891289813,3.517035459,5.999548166,5.833353615,4.885195082,21.62522123,23.75747583
"216","200331_1",13.93094824,18.5326937,20.09042495,4.207788414,8.019791009,22.07689553,6.199871144,13.82767287,11.18609362,16.24129969,19.2274133,20.15500814,18.48351761,17.24255133,18.74490167,2.477855168,7.04327399,11.73770808,9.423845264,2.246471308,25.19272191,20.64467722
"217","200331_20",32.80768622,23.81063992,26.42785653,23.44840559,23.7872707,6.048969246,4.284691901,7.81398908,13.10072013,11.92921872,18.96463748,14.00789923,9.35119523,13.02046059,5.874614389,9.48326344,7.01033889,3.466273131,2.734517812,8.104452462,20.10343006,19.41325645
"218","200331_21",25.51605696,21.48011091,8.148573517,6.123949983,24.13221672,12.02517737,12.63744361,5.840945429,17.78561163,12.16634387,4.32777067,14.0699682,7.524348379,4.62093695,18.73240696,6.048828597,2.829989038,1.806971244,6.055586011,8.549580544,22.11590822,16.94790458
"219","200331_2",29.18331944,10.18795837,13.38759741,16.55177372,15.55591692,26.28110234,22.91698533,24.83997569,19.38147812,29.10386687,6.463856458,1.001917437,5.218715067,3.252971217,2.8514409,0.753834873,1.937543488,2.297159408,4.229188624,10.91490024,22.99285118,19.799307
"220","200331_3",20.03446444,22.25752957,7.085927703,18.25676838,17.52991193,4.442189819,24.51318136,21.22452744,27.64968065,29.17168683,10.56570087,6.534822821,14.76042668,4.548692178,3.465184212,2.647174651,1.690453143,10.81799615,1.728023754,10.91957309,23.08362782,18.26686349
"221","200331_4",19.62129942,17.41125856,22.55849178,22.2226204,21.23702451,25.87941578,22.84777511,24.57000213,22.2992184,9.096895883,8.474872889,22.65873022,8.729063571,15.68921572,4.082869427,7.527526775,2.436788866,3.590259866,0.921777019,2.778054482,22.91163584,18.1562076
"222","200331_5",20.47126539,20.57705167,20.93131055,14.34760652,19.54879726,21.54663815,19.30179693,17.49007148,19.51618484,19.76334437,23.03516929,1.476690998,12.63807751,1.501917437,7.824473976,13.4713285,2.307440772,2.075424862,1.872172944,4.23929761,18.37508832,17.84610325
"223","200331_6",19.68826945,22.39103505,25.08207379,27.58848416,17.94068953,21.84792292,5.560705476,25.9709753,18.1618843,20.8230984,19.01148684,9.582705013,15.40670532,3.043267065,20.11644177,0.943804661,1.243318215,8.262171488,0.976144704,1.175062746,20.16651842,20.99601747
"224","200331_7",21.26070943,14.87435327,17.81998079,22.02195042,21.23167699,17.71473973,19.78649443,4.278379353,11.11176892,9.314381364,3.104831533,1.123082563,9.36214612,4.731093814,2.893286005,5.241238523,3.29981455,8.727501477,2.72846174,1.877809906,19.67825622,22.62580227
"225","200331_8",24.42914829,23.54091376,17.10452373,20.29351156,29.24701324,3.994139374,7.959736669,7.974338997,21.79021222,15.22207475,1.555167486,3.261273755,8.211907507,6.325531918,1.236612434,14.67820966,1.677568148,4.1832006,2.480771878,3.424697189,22.7917375,21.88893123
"226","200331_9",29.72243055,30.39506623,14.08649566,9.345536197,26.45193805,1.03054201,18.82562018,20.49070007,7.867066413,22.80817225,11.78693631,8.629229998,2.901998493,1.52353663,4.057998465,0.621643772,4.730906851,2.320420305,1.688005054,13.18968442,21.38108216,18.33835005
"227","211122_10",18.49489953,20.7273072,20.54862335,18.17739518,9.462450667,10.59410221,19.25907098,4.586915825,13.18986574,7.22016276,5.458814867,7.668051244,4.460306429,2.211236944,3.582006581,3.641976016,10.13794368,5.484235179,12.20844655,5.099624022,20.09168611,18.700969
"228","211122_11",19.04023503,23.74469437,15.91914232,10.59949821,13.03543819,17.00994015,5.084721873,2.933414241,2.178551955,7.650178314,6.886515925,2.798164825,10.24889962,10.1136839,14.14092689,7.113285642,4.078517962,4.252981606,4.355603174,4.08429694,21.5736514,20.84440763
"229","211122_12",19.88187881,20.03251771,10.47484263,11.07888114,6.57821036,9.993076729,5.242814462,13.33690436,23.83406134,13.983225,4.46211527,3.731074944,4.302068277,9.253038285,9.020346065,5.451870896,2.878709834,8.206319683,3.870542413,12.37959394,19.91678437,20.57153576
"230","211122_13",3.224371826,6.314974711,22.16031632,6.834255147,11.60088093,27.79062705,19.95693836,4.351105144,9.419173763,4.54262449,17.36012437,6.032574235,9.71266899,15.66067206,2.757769448,13.92063402,3.487739298,5.68488577,5.205381721,4.062923729,21.11378114,20.62047957
"231","211122_14",23.81635431,20.03107103,20.90136614,6.989415417,5.796158306,12.62367703,2.743817012,4.403743892,9.110503616,3.689269051,6.411231746,6.612830969,6.267663372,3.725913501,7.893483279,4.663685188,4.334956887,5.816157113,8.494182539,11.56797177,23.65563517,20.96407432
"232","211122_15",12.04183058,19.25310021,23.56497687,12.89467004,9.051388218,12.5536107,22.74299637,22.88872092,8.240664149,12.72660316,12.52177834,6.358070498,6.74074956,9.453973615,9.07635531,5.826595185,2.832042043,7.303983749,8.058613486,7.630016016,22.15443824,22.9141916
"233","211122_16",20.49662543,21.54245874,19.72757576,16.37291398,5.474232183,20.34362978,8.371709488,4.096215501,11.45028906,10.03863594,3.987819618,8.946185455,6.672736988,2.530997817,12.60889007,11.00479767,9.471313588,20.77439797,2.571014374,7.273643139,20.44921018,20.99553679
"234","211122_1",16.38479645,18.36966217,23.32894122,22.14539209,19.2818395,7.472456826,7.438214887,5.905552099,18.47618493,13.20027093,10.0287629,5.286970591,14.15206773,18.82812743,10.87806211,14.10394032,2.407147627,4.801646302,7.428025443,5.289976852,23.89465413,27.26416182
"235","211122_23",19.56601498,15.70783453,11.27654518,20.87258425,26.40187833,15.61784867,7.958979711,3.669341924,9.486468035,8.177914925,3.787504481,3.523051995,5.851433597,9.007009126,4.742609133,3.983466584,4.977261753,8.707866948,6.500921918,4.935302585,19.32981846,18.65014207
"236","211122_24",22.73655692,12.5080618,20.95246327,13.2335708,18.53094469,7.517526234,6.573237728,11.27431003,16.80312733,16.82874597,22.99335757,3.751410683,9.041505298,3.687399042,10.8307649,10.85708831,2.342665239,19.36386269,4.336058904,5.846231908,19.96433572,20.02839665
"237","211122_25",23.08240897,23.89616695,8.522702896,23.77506119,7.540594974,20.22555975,18.02891814,7.123070315,10.98875881,18.01625893,8.544597931,1.473654089,25.74375417,3.979433847,15.78324412,4.731760295,4.589777971,10.10863117,10.29565775,4.609845879,21.24435069,20.18745666
"238","211122_26",23.82515696,18.55273449,21.59048532,17.14356525,15.9453191,5.621963584,20.30597916,23.92529051,19.67137862,12.13551097,8.843454718,17.75243529,10.15313604,11.80640085,7.313716686,9.453892472,11.14871707,11.62862121,4.806245153,3.058389442,21.6693253,19.77509348
"239","211122_27",23.57420802,7.997911564,22.66432963,25.54506841,20.92486044,17.88579088,7.122690822,9.190182846,6.046594753,30.16014418,11.27164039,8.047534074,9.428227752,10.91976364,8.460572232,1.841025974,9.063493044,6.035597093,27.47375509,7.525650917,25.40828157,21.91584053
"240","211122_28",21.10487387,14.22193398,24.76992878,31.55150061,22.33031405,25.18085519,21.57592501,23.0001094,23.39045771,20.70185058,25.97968822,14.05552857,12.22756484,10.50589525,6.670426805,6.203041572,20.00854768,6.642689359,22.22495491,10.81532853,20.11639513,20.99496499
"241","211122_2",23.13959381,20.9550411,23.52973003,16.87520751,7.15347195,15.59483898,21.05905538,17.68922132,21.57700788,5.735750087,16.03256629,9.673187408,19.58770695,4.489931031,2.459044487,2.799875722,5.503434566,9.310184935,7.068478784,3.7065217,19.48713434,18.85137822
"242","211122_3",11.03750213,24.8091983,23.4107265,3.425776753,20.81192619,13.58759452,24.64922966,22.60732608,20.27608679,5.46735825,9.302428012,22.35464006,17.43962103,10.8158378,22.360642,1.939817044,7.346113984,10.63741264,6.005011836,7.165595684,23.50740941,22.02916075
"243","211122_4",3.294255621,11.36805203,17.8515625,20.87101508,15.96409195,4.725079822,19.00010522,5.302520554,8.598298187,5.777269926,13.62229983,18.25104129,9.678678931,12.85881893,7.837058501,4.910210066,14.09421956,10.276827,5.059742048,8.569760979,22.55638449,22.69771701
"244","211122_5",20.54602911,5.54669411,19.79330938,5.681542243,20.20672494,14.74432682,20.07016623,5.996597038,18.70212518,21.46186171,13.94790544,8.604605486,5.380239486,5.885661523,1.612940949,3.381514247,7.739025659,7.125186421,7.060642627,5.46997047,21.79875695,22.09167603
"245","211122_6",24.76765165,23.06560862,8.640904436,22.2200259,13.44955241,5.845357522,5.801245815,9.142632987,20.99190495,19.49480009,5.894733262,9.804250347,9.860694655,9.066850608,8.456456977,9.469939485,6.873546989,6.414397571,14.79926803,7.148372491,22.99156913,21.6953058
"246","211122_7",20.56723855,7.988937904,14.90240423,6.366013275,7.717305926,18.67056168,8.499108642,10.41183423,21.80875235,5.240464602,3.442644747,4.097163159,7.179490125,20.26836825,3.284267809,13.83238269,4.572990566,18.49455216,8.067544785,7.664226785,23.39017653,21.62360629
"247","211122_8",3.621188477,23.65354159,23.71959034,16.04336932,8.57817106,4.848778381,11.75382056,18.8479396,14.96924465,9.981916333,8.022913944,6.559518063,5.755380466,12.03955679,22.86508091,3.939156621,5.023876394,6.060439866,4.079268084,19.5934042,25.96659186,19.63950414
"248","211122_9",24.38945408,8.390640019,10.10632764,16.1803073,16.46079411,17.07386189,7.801855016,4.941186045,5.756519666,2.126819705,5.593250564,7.46778228,4.562433585,12.05908376,4.045111032,1.788500498,2.626538103,4.631673043,2.945727314,3.965747228,24.79140113,19.37573374
"249","210906_10",25.89623051,21.54272671,6.411161041,24.42004091,20.41925744,2.759141617,5.44149071,10.219594,5.779825943,5.458370916,7.475646782,6.41410626,2.281258667,8.53892914,5.074549665,1.248131392,1.835472802,2.882679121,3.825882529,2.831761602,21.66623108,17.58428075
"250","210906_11",18.10372749,10.35451748,21.07919245,16.2519866,10.08863207,14.67464014,22.36330786,17.93611128,4.92293404,15.50289784,10.49913468,9.644391025,2.770062984,7.108581513,6.581964409,21.82478661,6.326299439,9.507991169,10.71685329,19.44605192,20.23753974,16.17365911
"251","210906_12",15.57559186,9.678046205,12.99918358,17.53026301,14.96911234,7.738205492,6.069968545,5.645507118,5.365820143,6.000552488,3.798727567,5.730713733,4.727564918,3.510937536,7.514939305,2.530574474,2.677768484,6.121273937,3.757854474,4.816153188,17.44241126,15.73098576
"252","210906_13",15.2697243,5.058752947,20.63375552,16.20779408,16.59213823,2.668475568,9.477409692,3.602277125,6.968763612,9.002169382,8.014482089,3.756213331,5.936820256,2.330998643,4.901095889,5.556289981,4.515621939,4.204055929,6.408961062,2.743678698,18.26152793,16.07437371
"253","210906_14",3.086766949,21.81086933,11.87753153,20.64835877,24.56520118,11.99217444,9.101279079,2.928607021,10.75960653,10.98637193,6.675434141,5.571919588,5.044194303,6.429422549,5.13987073,4.27736583,2.353845927,3.701367019,2.204033382,1.34056342,21.71986987,20.71269801
"254","210906_15",23.29533948,20.8090526,18.75433428,16.02105262,13.49654988,2.47059334,8.603633791,8.197112227,9.611189428,7.841910971,3.160403765,2.830673803,5.327048086,3.727938319,4.650285041,1.572540773,7.144125912,4.141962821,0.82174217,4.082052254,19.64889613,17.51558113
"255","210906_16",23.2769273,20.12184002,18.85525712,2.967681825,13.39198508,18.61886356,4.421968952,3.507701385,6.978147573,18.55189855,5.59398989,4.581634608,3.741258882,10.097073,7.484586319,2.992876862,3.797787382,12.22173932,2.636745708,10.47499875,19.88295255,21.30962889
"256","210906_17",13.46982536,19.80321768,15.60198315,14.85940782,18.76326971,18.0113224,12.87042823,6.098332157,15.26105699,7.660262246,4.596392112,5.902406503,10.27709967,15.11641106,20.18891469,4.954546022,11.70320445,3.293828316,2.676407542,5.423925056,24.26409579,23.79835232
"257","210906_18",17.48313212,17.29598996,19.79039364,17.05016627,17.98511994,20.92199608,7.01698363,7.137751867,4.499227019,8.615394431,4.122026929,7.666473929,3.384288057,6.037420322,6.263375905,3.114935857,17.57591797,6.735256488,4.687886483,6.045772521,19.99106451,23.45274155
"258","210906_19",21.22515019,15.72569278,21.70538791,20.79558536,12.92916335,17.05522968,8.46595359,16.66488165,20.02507447,15.10841452,9.925961135,13.04095066,2.0148576,8.002815096,7.442745439,4.626230993,2.550803708,4.127562536,9.574662291,3.505960428,18.4076742,16.52905673
"259","210906_1",19.27772576,16.0174647,14.77491355,18.10551223,18.65802925,14.74139085,18.54656044,8.735093134,3.018777401,18.17285732,5.686900267,4.518936494,25.20854056,7.918841737,6.769091667,7.565108409,5.437637505,3.931103512,4.825323671,3.957138124,23.95009019,24.88227082
"260","210906_20",20.86670605,15.86234662,16.97259396,17.41288505,17.61589903,20.88495211,23.35289701,9.711060553,17.73067387,17.30079474,5.171081204,3.739865393,9.856780176,3.527508242,7.366121549,7.539090852,6.883586404,5.957844161,4.586967014,4.368242614,19.46366581,18.37330904
"261","210906_21",20.48279352,17.82752214,18.98770849,9.606981514,22.52304294,19.44090359,26.56957082,8.345034562,18.5602973,5.232774294,4.905566267,5.489747145,4.301055205,5.853007808,2.408434502,1.879051668,21.36364749,8.022610724,6.78074733,6.953201825,21.46056439,18.81553206
"262","210906_22",24.99528153,23.43073142,26.47151246,20.83137594,11.51745138,6.667100472,16.15760814,10.61703013,13.50953774,6.990250013,11.71180698,8.908198991,8.423680263,14.99233575,9.614097993,6.696925489,1.529261957,7.918509119,7.493420525,5.828872291,19.76484934,22.22276327
"263","210906_23",1.628826572,23.89528133,10.8241709,19.25069859,16.52298498,3.323791809,14.23594194,3.103062825,8.95145542,7.947386887,14.71607513,3.92100996,9.080503151,3.019855863,3.767188901,5.68175768,6.606708445,5.118068316,5.19242153,4.486136966,18.36698481,19.81339572
"264","210906_24",11.69108615,22.11683064,20.12304175,21.18413848,23.22251332,2.069992848,26.34480745,6.772005676,3.836572519,2.26587597,3.16513425,1.180137743,14.75905743,4.05482197,2.329373335,5.172221258,4.129325311,6.712995086,2.700671371,8.55124773,17.88908311,21.03085467
"265","210906_2",5.5630919,17.62828156,21.95141689,10.64143014,23.16845956,17.69502681,14.31311732,11.03391552,15.54936737,9.939777997,8.567224945,5.320116131,3.846528119,9.288623822,4.276597722,18.90056502,2.996203334,7.886686751,3.187925747,4.613577374,17.94465358,19.5157898
"266","210906_3",16.57244519,19.60882183,22.04923962,16.12465217,2.660611211,19.63299373,16.33987699,16.25138407,12.32385606,14.57337446,6.933868627,2.405574474,1.827746965,13.09321645,3.510984745,10.23447979,2.452721361,4.061044517,18.62422051,11.86367009,17.87990027,19.70328107
"267","210906_4",20.90078225,14.27288616,22.96049537,16.08361627,21.75346015,4.698923564,7.643669488,2.98875298,3.955411747,6.803194344,6.597512054,3.629746234,3.58599529,4.121235472,NA,5.899789288,3.070323744,15.38978476,7.492723191,4.860920267,19.66764964,20.29733506
"268","210906_5",21.7357767,21.43228823,19.99996722,12.6019566,15.07301006,19.34057756,4.644732832,4.590077157,2.512980126,3.559745437,2.194256881,3.44349683,3.286956974,11.84641768,NA,3.644463032,5.254836491,19.60956039,4.133030258,4.56398554,19.13703677,16.89181013
"269","210906_6",22.92413289,19.63723711,20.66484329,19.8076794,23.3687887,20.70831106,20.66864575,12.11376371,7.309517902,18.36839824,4.445277141,5.035622917,20.1049264,9.026260615,2.89800706,7.10455011,2.821972425,7.338523755,6.063120436,8.155079431,20.12432857,20.20023266
"270","210906_7",8.851995711,10.6051566,17.03459332,7.258438269,17.99446041,3.475848366,12.77414223,11.25735082,5.015519094,16.74065418,14.20848695,6.547218658,8.469468278,4.851457358,7.763765184,5.358058975,6.16495011,5.951442936,6.697167781,8.076670934,20.32486618,17.80328992
"271","210906_8",22.09670151,23.99831014,20.08173307,8.886759077,11.86717808,2.679551564,20.29292982,16.86606319,8.193267778,9.239850133,10.37711972,4.731345934,2.524025379,11.18393074,3.029738129,1.859466523,2.218583521,3.508425766,6.930300618,5.168353727,19.417152,18.28717882
"272","210906_9",3.518435201,16.91996078,16.03728858,18.51220184,2.823238073,14.72465789,5.449003319,5.176538455,7.069728377,5.412759503,6.483317887,3.368878004,2.798870318,8.908374304,7.285643602,4.581315135,2.86418838,4.705346124,5.588337299,1.936094713,18.57643066,20.91042966
"273","221128_14",2.695398043,15.06214299,16.34156313,9.684406156,5.486873634,0.850626231,13.84385031,5.067424386,6.041349682,3.918441091,3.372394771,3.250275606,3.650113582,4.829058141,5.826697093,3.559737774,4.682647604,7.073610014,3.611724521,7.853173519,17.50018431,18.4476724
"274","221128_15",4.482846127,17.92246542,21.49422612,15.17802634,24.17896268,14.70837712,19.39354883,7.455911082,9.618911776,13.64854717,8.267168809,3.754406335,11.33885117,7.838424848,13.47979785,6.788184416,7.15947472,5.738094766,6.094946086,8.722953851,16.06406298,15.73045619
"275","221128_16",17.51529824,23.47272966,12.83872784,16.64570607,21.33195721,6.508915368,6.701218851,10.40506722,2.26335211,6.168497444,6.942658011,4.30489536,5.579923932,10.54518352,4.062271288,6.92764068,6.009491253,6.779760164,4.100094838,6.00204157,18.28754667,19.8777771
"276","221128_19",22.45325123,21.27650562,27.05088837,24.91181492,25.73089005,22.40369945,23.50072355,26.26622644,22.80393872,25.06882799,30.31320954,7.97184288,22.93971291,21.49593709,6.476889842,17.5901895,15.24965401,12.0817849,8.630263303,18.33627348,19.74547741,21.07491346
"277","221128_20",16.5788904,22.94438876,23.68928607,13.14647489,5.246742484,12.61907925,4.532561695,5.036792008,5.415604295,4.053586415,16.49016058,5.804907346,12.30932874,11.35693486,2.96313824,7.918756004,9.046450202,7.822616417,4.167944577,5.152446064,17.13173091,NA
"278","220808_10",3.041718426,19.19345884,17.9126935,21.96906627,17.61074174,15.16962596,14.82791862,14.05503108,14.50097047,13.70848951,6.525884253,8.656927876,6.731023584,4.520790999,10.01744378,6.342928002,6.709769477,9.752179809,4.617650678,3.352208945,18.49293511,16.35869188
"279","220808_11",24.90818892,20.99650073,24.18507557,25.3996296,18.63710618,5.003062335,14.41696059,21.70964577,14.71497804,17.48519135,14.84225429,8.187319899,7.455768927,14.47127148,3.686033317,11.43434059,6.41982574,3.190856753,3.702775976,5.619340471,19.71541927,18.53210142
"280","220808_12",1.824093696,21.12594694,13.71244109,8.06912554,23.25032145,20.9280418,17.33294281,20.84523659,12.51091904,8.872867998,6.701158417,2.563339449,18.75850601,7.781465354,19.90306847,15.1863832,15.40319695,12.89750989,15.16117917,2.439622374,24.78490874,18.45567121
"281","220808_13",24.08042049,18.83198319,6.510277024,11.45769627,6.57365655,2.535698099,19.46193193,18.92963453,18.1981833,20.56326173,16.90488438,18.39784254,22.50897601,13.99880594,15.94368683,16.33873589,14.25874057,14.40367293,17.25165945,7.801434239,15.43814552,13.50402271
"282","220808_14",26.19692968,21.0310734,21.72983927,11.19829116,17.26634149,17.90105447,22.66155467,8.387342323,10.06450875,10.88186301,5.0026551,7.654510446,4.915815898,8.888621034,3.263102887,8.737760483,10.09440475,6.489895731,5.309427742,6.236177762,21.72545171,16.09179927
"283","220808_15",19.07846705,11.45539649,22.35779958,10.80599127,15.01183044,3.626219732,15.42625363,18.1455946,24.3907632,9.769132249,7.747365654,5.427611827,12.17026352,8.570759653,5.61722616,3.875991264,2.443835954,6.072773243,6.184622391,6.537431387,18.13143206,18.10892692
"284","220808_16",32.07342211,29.0054334,28.38187221,30.16008648,25.78934118,12.00810541,9.017037016,25.92850692,17.78276587,24.88107127,6.262440423,8.983067209,9.411242402,11.48642235,11.03557004,6.769696797,8.571151827,17.37754533,12.59348259,8.399345525,24.34097508,17.75584948
"285","220808_17",20.7472571,8.182563063,11.73203507,19.13246926,15.03890276,17.72997468,14.33041937,15.55857165,9.90266608,16.56009146,14.47755613,4.433893599,6.439049217,4.23371144,3.59627981,3.344807637,3.550514737,2.36775854,2.850096916,3.111191759,15.64651167,15.346853
"286","220808_1",26.70243676,22.41843819,11.42826021,16.43383108,18.61862192,2.639709677,15.25601989,16.05200492,10.40389445,14.21088743,13.49749612,3.134887561,19.25119373,5.81904805,11.21842249,9.60748706,5.685201315,4.696094736,8.608754765,9.192196163,17.39897164,16.14614332
"287","220808_2",15.98304735,14.46594538,23.98907458,21.26315667,23.3239281,16.19096118,23.51745217,12.62421988,25.29817209,20.28803482,24.38858196,19.21993693,21.06698615,27.05974332,30.5969826,8.214197408,7.218979496,9.234842399,21.75251154,8.868162045,25.7254491,16.67402472
"288","220808_3",13.89149554,24.88293705,26.41111517,27.86999945,26.52595897,23.89030021,12.50436334,25.20554323,7.537069653,24.02647672,20.09263911,4.139623035,5.387641856,13.33950339,24.11080039,2.789293158,3.513120351,12.70012104,12.98343309,6.870827985,22.35695691,18.91764184
"289","220808_4",21.86457432,22.31314351,24.56700454,16.35186535,26.20415068,23.80171953,16.69119802,11.43218472,22.62830807,18.60967843,14.33512164,8.746141044,7.347123927,6.645779365,5.099820217,3.259423361,10.60347932,5.31251324,10.50704483,4.906161747,22.48785477,16.6886361
"290","220808_5",11.66045302,17.44503423,19.96085736,7.538057868,13.21396954,5.074666456,6.664846,13.36973996,4.022713229,6.159347935,5.11359761,8.048486352,4.155640605,6.474860633,5.862871074,7.868836271,3.328205035,6.185320159,8.908398921,4.183925532,20.91994211,21.51137762
"291","220808_6",25.28807038,23.62555163,11.52760491,25.77254996,21.26189733,24.9960522,7.231401074,7.482381379,19.69190173,15.36132995,18.56288975,2.085688706,4.049613067,4.704057838,7.013197168,15.02874074,8.214711897,9.290106205,9.42927544,19.16521171,19.79366485,19.83365154
"292","220808_7",5.911563639,20.81685485,20.75137319,21.98674242,22.99599825,16.82752595,17.08031577,17.23147606,14.81546647,13.43038864,21.15946196,6.579315504,9.902565011,18.7552063,16.55132219,16.6505084,4.444489697,18.41069293,22.93502813,10.22931371,21.04417298,17.73111926
"293","220808_8",4.201764727,22.92261231,25.24577944,24.80599715,23.20627705,2.680490201,20.84035963,18.64313788,6.649391851,18.29466585,7.275637806,4.266831313,19.54794078,21.53081017,20.42118855,13.1167961,2.693541802,19.58469581,21.49425456,13.37538171,23.04841146,16.23837856
"294","220808_9",18.97920388,20.4272581,18.56130808,16.17416934,15.24444192,4.379601717,18.86539865,8.072060381,18.52358359,21.91559493,17.6635374,8.935489983,9.320648195,9.749025188,9.157665834,3.124299008,4.496980716,13.76717555,11.74790293,15.8703033,23.64513693,20.95675568
